archive_id,object_id,change_date,new_price
2672,1076,2021-05-30,24730525
2673,1077,2016-12-26,35646209
2674,1077,2018-01-20,37005688
2675,1077,2017-11-26,40817465
2676,1078,2020-10-17,33574306
2677,1078,2024-10-15,33917539
2678,1079,2021-08-27,13138423
2679,1079,2024-03-21,11809414
2680,1080,2022-01-26,3264092
2681,1080,2021-02-08,3284804
2682,1080,2024-10-19,4394404
2683,1081,2019-11-27,19933425
2684,1081,2024-02-14,25139695
2685,1082,2024-05-09,8570231
2686,1082,2017-02-06,7982805
2687,1083,2021-02-27,32740036
2688,1083,2017-02-24,30661618
2689,1084,2026-04-09,24238292
2690,1084,2023-07-27,23596432
2691,1085,2024-04-12,11680610
2692,1085,2025-07-23,14031784
2693,1085,2017-08-17,15129411
2694,1086,2021-09-30,33926113
2695,1086,2022-09-04,31705726
2696,1086,2023-02-05,35485342
2697,1087,2022-03-13,27067034
2698,1087,2026-04-03,24027861
2699,1088,2024-08-17,10507064
2700,1088,2024-02-21,11483655
2701,1088,2020-06-08,14045667
2702,1089,2023-01-08,17841147
2703,1089,2018-01-27,16744322
2704,1090,2017-01-02,23862675
2705,1090,2019-11-20,26649689
2706,1091,2020-09-27,36631873
2707,1091,2016-10-31,36272200
2708,1092,2022-04-24,8216678
2709,1092,2024-06-21,5802243
2710,1093,2019-12-21,44613974
2711,1093,2023-04-21,47510687
2712,1093,2025-09-07,44856919
2713,1094,2026-05-08,21260000
2714,1094,2018-02-12,20933009
2715,1095,2017-05-06,42715340
2716,1095,2025-04-20,43583172
2717,1095,2016-10-25,45783042
2718,1096,2021-06-18,40273776
2719,1096,2018-05-03,42023116
2720,1097,2024-12-04,10634420
2721,1097,2021-10-23,10897943
2722,1098,2023-10-11,41994127
2723,1098,2021-03-14,48044508
2724,1099,2020-02-15,22568508
2725,1099,2017-01-04,27382434
2726,1100,2024-07-14,20752231
2727,1100,2019-03-22,24792842
2728,1101,2018-03-30,36961282
2729,1101,2025-01-10,39209275
2730,1102,2025-01-31,25466684
2731,1102,2024-03-27,26862433
2732,1103,2024-03-12,20021345
2733,1103,2017-08-20,21977911
2734,1104,2023-09-10,35407837
2735,1104,2026-04-11,30951050
2736,1104,2018-03-10,34916868
2737,1105,2023-01-23,21799459
2738,1105,2021-12-03,22812947
2739,1105,2025-02-01,26300794
2740,1106,2024-05-05,43742709
2741,1106,2019-07-21,46070129
2742,1106,2020-05-31,43938715
2743,1107,2023-06-14,17556135
2744,1107,2020-09-05,15846981
2745,1107,2021-09-19,19284719
2746,1108,2017-08-31,44135968
2747,1108,2018-06-29,47755210
2748,1108,2017-01-07,44652569
2749,1109,2020-12-16,45143728
2750,1109,2025-08-17,44742358
2751,1109,2022-02-12,45028148
2752,1110,2023-12-14,35959107
2753,1110,2025-12-06,33382814
2754,1111,2023-08-12,13970921
2755,1111,2024-02-12,11699800
2756,1111,2018-05-08,10430718
2757,1112,2018-12-12,20529719
2758,1112,2023-01-09,24329885
2759,1112,2022-01-18,22421014
2760,1113,2024-08-03,47382467
2761,1113,2019-03-12,45657783
2762,1113,2025-10-25,46771882
2763,1114,2017-08-10,45050565
2764,1114,2025-11-19,46131261
2765,1114,2018-12-01,45475206
2766,1115,2026-06-16,11984964
2767,1115,2018-06-23,14370328
2768,1115,2019-04-21,12738361
2769,1116,2024-10-26,8892761
2770,1116,2026-01-14,11149519
2771,1117,2025-07-23,4568746
2772,1117,2025-02-17,8095569
2773,1118,2022-09-19,10711948
2774,1118,2019-04-10,12428732
2775,1118,2020-11-12,12375394
2776,1119,2026-04-19,22863988
2777,1119,2026-05-20,26489152
2778,1119,2017-07-24,28381669
2779,1120,2023-05-09,3147016
2780,1120,2016-11-29,6967513
2781,1120,2025-06-27,6093676
2782,1121,2021-06-11,17100826
2783,1121,2018-03-04,17286283
2784,1122,2022-05-22,43957996
2785,1122,2026-01-02,40220055
2786,1122,2022-03-02,43175020
2787,1123,2022-09-25,47144287
2788,1123,2019-10-06,48683180
2789,1124,2024-05-21,36391000
2790,1124,2020-05-01,34320563
2791,1125,2017-07-10,17647791
2792,1125,2021-03-16,14102438
2793,1125,2020-02-14,18597330
2794,1126,2024-03-23,26960789
2795,1126,2023-07-22,25974519
2796,1127,2019-12-06,23642566
2797,1127,2018-08-01,26010271
2798,1128,2025-06-25,37505974
2799,1128,2021-12-06,36244235
2800,1128,2022-09-28,38847468
2801,1129,2026-02-03,36103326
2802,1129,2023-05-04,39714591
2803,1129,2024-11-16,39253979
2804,1130,2016-11-04,41502343
2805,1130,2024-11-10,43762851
2806,1130,2018-07-27,41467716
2807,1131,2023-11-17,16854259
2808,1131,2020-10-26,17723799
2809,1131,2020-10-25,15271507
2810,1132,2025-10-14,3125267
2811,1132,2018-02-05,4635433
2812,1133,2021-01-30,44135236
2813,1133,2021-09-01,46646405
2814,1133,2016-07-06,44054262
2815,1134,2016-07-21,48356361
2816,1134,2017-06-24,45854414
2817,1134,2021-02-04,49568309
2818,1135,2017-02-01,39331699
2819,1135,2024-01-14,41056351
2820,1135,2022-10-05,39038087
2821,1136,2023-06-15,30077533
2822,1136,2017-03-29,30631127
2823,1136,2019-01-03,33428725
2824,1137,2020-07-12,23763456
2825,1137,2018-07-26,27000961
2826,1137,2017-05-04,24615320
2827,1138,2023-09-01,19366608
2828,1138,2021-10-14,22131725
2829,1138,2017-02-27,19063470
2830,1139,2024-01-14,29571721
2831,1139,2024-09-29,30232818
2832,1140,2019-03-06,7971188
2833,1140,2026-05-31,5579928
2834,1140,2023-06-20,7636435
2835,1141,2025-05-22,35807886
2836,1141,2019-03-21,33936642
2837,1141,2019-06-23,36761407
2838,1142,2026-01-12,20733673
2839,1142,2025-01-13,22522564
2840,1142,2022-02-02,18781441
2841,1143,2021-09-02,36501843
2842,1143,2019-02-03,39359797
2843,1143,2024-03-09,39251855
2844,1144,2019-12-24,25703592
2845,1144,2021-01-08,22994455
2846,1144,2020-11-15,25796338
2847,1145,2024-09-24,15211406
2848,1145,2026-04-08,12351005
2849,1145,2019-01-05,15179007
2850,1146,2022-11-07,4858734
2851,1146,2018-06-06,6710208
2852,1146,2024-08-24,7555238
2853,1147,2019-10-16,20093835
2854,1147,2023-06-20,21522739
2855,1147,2023-05-31,24412258
2856,1148,2021-12-11,25478368
2857,1148,2021-03-02,30232127
2858,1148,2024-01-19,28734964
2859,1149,2022-09-14,7561287
2860,1149,2025-02-16,11308565
2861,1149,2024-04-28,10002037
2862,1150,2026-01-02,10203561
2863,1150,2020-08-12,6190992
2864,1151,2024-09-17,44564634
2865,1151,2017-08-11,47203226
2866,1152,2017-06-28,31575889
2867,1152,2021-12-17,31963377
2868,1153,2019-08-31,19688559
2869,1153,2026-06-17,20318557
2870,1154,2018-11-26,39052420
2871,1154,2022-07-04,40586629
2872,1155,2017-05-30,25460719
2873,1155,2023-10-16,25349962
2874,1156,2024-11-26,8435922
2875,1156,2024-04-16,4070022
2876,1156,2018-07-09,6278515
2877,1157,2025-12-20,39953678
2878,1157,2021-12-25,39969926
2879,1158,2019-10-16,26553659
2880,1158,2023-04-20,25571040
2881,1159,2016-07-04,6880727
2882,1159,2018-04-16,11965158
2883,1159,2024-07-24,12338421
2884,1160,2021-05-25,22770241
2885,1160,2020-04-16,26880954
2886,1160,2016-10-24,25163883
2887,1161,2020-11-06,33373801
2888,1161,2017-07-07,35150914
2889,1162,2019-02-27,25508870
2890,1162,2022-06-07,25699056
2891,1162,2022-11-20,26615290
2892,1163,2017-06-22,39384882
2893,1163,2017-04-08,36102723
2894,1163,2021-06-19,40368349
2895,1164,2018-07-13,33296650
2896,1164,2019-11-22,31972667
2897,1164,2018-03-02,30665950
2898,1165,2023-06-07,27139562
2899,1165,2023-03-23,29899223
2900,1166,2024-11-17,6544542
2901,1166,2024-05-19,8089966
2902,1166,2022-06-19,5387139
2903,1167,2018-12-26,18556693
2904,1167,2024-08-23,18232015
2905,1168,2016-06-25,37858283
2906,1168,2023-12-03,34856658
2907,1169,2018-05-09,35321139
2908,1169,2019-02-14,38532922
2909,1169,2024-02-04,36053396
2910,1170,2026-04-07,18463487
2911,1170,2024-06-12,19039596
2912,1171,2018-03-21,39956885
2913,1171,2023-12-11,37462236
2914,1172,2023-10-15,25421702
2915,1172,2020-02-05,23781914
2916,1172,2022-01-06,27627739
2917,1173,2016-08-18,21807325
2918,1173,2023-06-16,23066745
2919,1174,2021-07-02,22344044
2920,1174,2019-07-05,21476354
2921,1175,2024-04-10,2755564
2922,1175,2019-02-24,6702950
2923,1176,2026-02-28,8059682
2924,1176,2016-11-15,10198822
2925,1176,2021-06-23,11554576
2926,1177,2020-01-21,46187567
2927,1177,2025-03-06,48271274
2928,1177,2025-10-16,49966642
2929,1178,2018-03-09,31358809
2930,1178,2024-10-04,33397288
2931,1178,2023-05-27,30596942
2932,1179,2024-04-30,17734559
2933,1179,2023-03-28,19080753
2934,1180,2018-10-11,2767107
2935,1180,2019-05-01,6366667
2936,1181,2023-12-07,22463880
2937,1181,2017-01-23,22533910
2938,1182,2018-12-02,26200482
2939,1182,2022-05-22,29613486
2940,1183,2021-10-12,45202520
2941,1183,2020-09-01,45620118
2942,1183,2017-09-11,49852093
2943,1184,2023-03-20,29290037
2944,1184,2020-06-03,30212961
2945,1184,2026-04-01,30016804
2946,1185,2017-08-10,7531528
2947,1185,2021-11-22,9926223
2948,1185,2025-02-25,10254262
2949,1186,2021-09-23,30150697
2950,1186,2023-08-21,31955793
2951,1187,2021-02-10,38831191
2952,1187,2024-09-06,38916877
2953,1188,2018-08-14,26341022
2954,1188,2022-03-07,27571149
2955,1189,2023-08-05,6368501
2956,1189,2017-05-24,5927950
2957,1190,2021-04-14,28435063
2958,1190,2023-01-02,28287146
2959,1190,2024-06-04,33147783
2960,1191,2025-03-10,23238535
2961,1191,2019-02-26,27231935
2962,1192,2017-03-27,17687656
2963,1192,2019-12-12,23161893
2964,1192,2023-11-21,19956059
2965,1193,2016-11-02,38199098
2966,1193,2023-02-14,39784966
2967,1194,2018-04-20,7816408
2968,1194,2021-12-03,10864053
2969,1194,2022-06-11,9337330
2970,1195,2017-01-11,28681017
2971,1195,2019-08-14,26817031
2972,1196,2023-02-27,7903003
2973,1196,2017-07-28,5873938
2974,1197,2020-07-07,24113360
2975,1197,2020-11-07,25507139
2976,1198,2016-12-22,8096080
2977,1198,2024-06-28,11861015
2978,1199,2020-04-29,24678216
2979,1199,2018-01-24,25986912
2980,1199,2018-10-09,27077266
2981,1200,2019-02-08,25392950
2982,1200,2017-06-01,27755741
2983,1200,2023-10-28,25491396
2984,1201,2023-01-02,13897334
2985,1201,2023-12-11,16246117
2986,1202,2023-11-18,11709598
2987,1202,2023-05-19,14358322
2988,1202,2021-12-19,13290649
2989,1203,2021-05-07,6055089
2990,1203,2016-07-18,5955225
2991,1204,2021-12-28,43112148
2992,1204,2020-06-16,42941604
2993,1204,2019-07-07,47754174
2994,1205,2021-03-13,13837565
2995,1205,2019-02-21,13016402
2996,1206,2018-05-30,33234767
2997,1206,2023-06-25,30518126
2998,1207,2026-02-02,47655580
2999,1207,2021-03-12,49293170
3000,1208,2020-03-27,31756947
3001,1208,2022-03-04,30466413
3002,1209,2020-04-11,38129470
3003,1209,2019-04-23,39541160
3004,1210,2024-12-27,1353832
3005,1210,2023-11-11,6493192
3006,1211,2017-09-20,48869684
3007,1211,2024-05-28,47271296
3008,1212,2025-10-31,14527652
3009,1212,2016-09-04,14485121
3010,1213,2022-09-11,12819317
3011,1213,2025-11-24,12119651
3012,1214,2017-08-17,23628334
3013,1214,2020-07-20,24561136
3014,1214,2025-04-22,21094312
3015,1215,2017-01-06,42230757
3016,1215,2022-02-19,39788417
3017,1216,2024-03-07,9407230
3018,1216,2020-04-16,8944014
3019,1216,2019-08-26,8608493
3020,1217,2018-06-11,16192699
3021,1217,2020-04-11,14884944
3022,1218,2022-11-27,6363497
3023,1218,2024-01-08,4867111
3024,1218,2025-12-18,6434586
3025,1219,2026-01-01,32093921
3026,1219,2023-01-08,32594255
3027,1220,2021-07-09,34624734
3028,1220,2022-07-18,37194521
3029,1220,2022-02-15,32909829
3030,1221,2022-10-22,18958639
3031,1221,2018-09-28,23240908
3032,1222,2023-06-05,33525613
3033,1222,2018-05-07,33234863
3034,1222,2021-11-02,31667388
3035,1223,2018-07-02,28353876
3036,1223,2016-12-26,27049109
3037,1223,2023-12-19,25756977
3038,1224,2016-08-30,40891220
3039,1224,2022-05-23,40973979
3040,1224,2022-09-09,41318256
3041,1225,2024-12-09,47390509
3042,1225,2016-08-13,45124192
3043,1225,2022-09-01,45036347
3044,1226,2019-02-19,34392346
3045,1226,2022-10-29,30355880
3046,1227,2017-02-01,7737400
3047,1227,2026-01-13,9479581
3048,1228,2023-04-03,3956265
3049,1228,2025-07-08,7159452
3050,1228,2024-11-08,6359619
3051,1229,2021-01-05,19652003
3052,1229,2021-05-24,17239274
3053,1230,2018-01-18,22574349
3054,1230,2018-08-18,21625392
3055,1231,2019-09-21,40002365
3056,1231,2022-04-27,44219759
3057,1232,2026-06-15,10868895
3058,1232,2026-05-20,7796542
3059,1232,2025-10-06,11000479
3060,1233,2023-11-09,27229973
3061,1233,2019-06-04,29390168
3062,1234,2021-11-18,43501710
3063,1234,2026-01-08,44122259
3064,1235,2023-03-25,44395386
3065,1235,2019-01-12,49617580
3066,1236,2023-04-07,12765859
3067,1236,2020-08-31,10145108
3068,1237,2021-10-22,39598761
3069,1237,2023-10-21,41042810
3070,1237,2016-11-24,39911127
3071,1238,2017-01-25,27753220
3072,1238,2022-12-27,28622240
3073,1238,2019-08-28,32194638
3074,1239,2022-03-02,16068786
3075,1239,2022-05-10,16433680
3076,1240,2017-07-17,38194017
3077,1240,2022-09-14,38683402
3078,1241,2017-12-17,7464805
3079,1241,2024-09-06,8749224
3080,1242,2026-06-19,39415199
3081,1242,2024-01-27,41273181
3082,1242,2022-08-27,41773474
3083,1243,2017-10-04,34869228
3084,1243,2026-06-05,38803685
3085,1243,2019-11-21,38564297
3086,1244,2024-07-19,35442288
3087,1244,2025-05-03,36412051
3088,1245,2020-09-25,43561075
3089,1245,2022-03-01,41257367
3090,1245,2020-03-06,42149338
3091,1246,2017-08-11,10452815
3092,1246,2019-05-30,9775477
3093,1247,2024-03-15,46517513
3094,1247,2019-11-03,45730569
3095,1247,2021-01-06,47568761
3096,1248,2020-09-29,40904157
3097,1248,2022-02-27,38187144
3098,1248,2025-06-28,38816576
3099,1249,2016-10-23,39573155
3100,1249,2017-08-06,38466928
3101,1249,2024-11-07,41426104
3102,1250,2023-09-03,14083093
3103,1250,2019-03-10,13791144
3104,1251,2018-05-18,25336870
3105,1251,2019-10-31,28982201
3106,1251,2021-01-17,27347826
3107,1252,2023-07-26,8832629
3108,1252,2017-12-28,12124216
3109,1252,2023-03-23,9907560
3110,1253,2021-03-10,35008977
3111,1253,2022-11-18,34876075
3112,1253,2017-10-13,31711784
3113,1254,2021-11-30,40697754
3114,1254,2019-01-01,43663656
3115,1255,2023-10-25,6020260
3116,1255,2022-03-07,7218448
3117,1256,2020-09-11,9507498
3118,1256,2019-01-17,11453577
3119,1257,2018-11-15,14935133
3120,1257,2018-08-23,13890455
3121,1258,2020-12-04,39139375
3122,1258,2024-02-15,42791108
3123,1258,2017-02-20,42054924
3124,1259,2025-02-24,38540677
3125,1259,2018-01-31,44098098
3126,1259,2016-07-06,41602644
3127,1260,2018-04-19,11873897
3128,1260,2021-01-23,7469940
3129,1261,2025-06-16,16337606
3130,1261,2018-04-24,19747039
3131,1262,2019-04-30,25229023
3132,1262,2026-05-22,25980535
3133,1263,2024-01-03,31936610
3134,1263,2017-09-14,30971180
3135,1263,2025-12-21,30702762
3136,1264,2025-07-30,4952966
3137,1264,2021-02-09,7329225
3138,1264,2017-03-19,5973470
3139,1265,2025-12-04,35760455
3140,1265,2020-09-29,37781819
3141,1265,2020-08-30,36321617
3142,1266,2024-02-01,9503941
3143,1266,2021-08-11,6405184
3144,1267,2025-11-23,47689251
3145,1267,2018-07-03,43943668
3146,1267,2018-10-13,45058556
3147,1268,2023-04-24,32160252
3148,1268,2025-03-29,34562510
3149,1268,2018-05-06,31410889
3150,1269,2024-10-07,5289115
3151,1269,2020-09-20,7044948
3152,1269,2016-08-12,9927566
3153,1270,2016-09-18,40447953
3154,1270,2025-05-04,42675963
3155,1271,2016-10-12,27082088
3156,1271,2021-12-23,23471499
3157,1271,2025-03-27,26228807
3158,1272,2025-09-09,20261225
3159,1272,2016-09-04,22283507
3160,1272,2022-01-30,23697331
3161,1273,2025-02-10,23682752
3162,1273,2017-03-08,24208079
3163,1273,2025-10-08,26269727
3164,1274,2018-07-12,36126247
3165,1274,2021-01-10,38151063
3166,1275,2016-09-29,45980314
3167,1275,2019-10-01,45738869
3168,1276,2020-02-28,26426910
3169,1276,2021-04-13,30915930
3170,1276,2016-11-25,29249695
3171,1277,2022-04-04,26657118
3172,1277,2017-01-15,23894842
3173,1278,2025-11-17,11334144
3174,1278,2018-05-20,13320889
3175,1279,2017-04-17,37948839
3176,1279,2022-03-30,41943034
3177,1280,2022-11-18,22951990
3178,1280,2020-03-28,23471553
3179,1280,2022-04-12,23476555
3180,1281,2025-04-16,40388639
3181,1281,2023-10-29,40842786
3182,1281,2017-02-13,43900670
3183,1282,2019-08-11,20466785
3184,1282,2018-04-09,18651570
3185,1282,2020-06-26,20041936
3186,1283,2017-08-21,34914152
3187,1283,2018-02-16,37956157
3188,1283,2023-06-19,40180471
3189,1284,2023-07-13,6063746
3190,1284,2026-02-21,6695859
3191,1285,2021-08-20,30194985
3192,1285,2023-08-02,29530528
3193,1285,2016-11-05,30814810
3194,1286,2018-10-21,33362905
3195,1286,2017-10-01,32868308
3196,1286,2019-03-17,33715349
3197,1287,2021-06-01,35842950
3198,1287,2023-10-16,34780890
3199,1287,2024-02-04,35316380
3200,1288,2023-08-27,23111356
3201,1288,2020-11-12,20337434
3202,1289,2018-12-04,29442058
3203,1289,2025-01-28,28963480
3204,1289,2018-06-05,28794685
3205,1290,2019-01-04,26260060
3206,1290,2022-05-16,30089099
3207,1291,2026-02-06,10691805
3208,1291,2025-05-20,10808892
3209,1291,2019-09-16,11969054
3210,1292,2023-03-22,45213582
3211,1292,2019-03-05,44832659
3212,1293,2017-05-08,28955475
3213,1293,2024-03-31,26851123
3214,1293,2021-01-09,32560323
3215,1294,2025-02-19,38628609
3216,1294,2025-12-31,38121869
3217,1294,2020-12-15,38717229
3218,1295,2026-06-03,28379803
3219,1295,2021-12-07,32724561
3220,1295,2017-09-30,31383942
3221,1296,2019-05-27,17423873
3222,1296,2023-02-01,16255071
3223,1297,2016-07-19,30814770
3224,1297,2026-04-27,31367208
3225,1297,2019-01-01,32655419
3226,1298,2016-06-25,44518525
3227,1298,2020-08-20,42358864
3228,1298,2020-04-14,46053338
3229,1299,2017-10-26,19918838
3230,1299,2020-11-21,22373398
3231,1299,2023-11-01,20854675
3232,1300,2022-10-04,8148120
3233,1300,2023-07-28,6466875
3234,1300,2022-06-30,7649536
3235,1301,2024-11-25,4517326
3236,1301,2018-07-07,4285322
3237,1301,2023-08-12,9476831
3238,1302,2023-02-13,7924616
3239,1302,2022-07-03,11804114
3240,1302,2024-10-28,13574698
3241,1303,2025-03-10,4517925
3242,1303,2018-02-11,4493747
3243,1304,2020-01-24,44859287
3244,1304,2016-11-10,44641627
3245,1304,2021-04-30,44057432
3246,1305,2026-04-02,42583651
3247,1305,2022-05-08,44366642
3248,1305,2017-06-13,42994380
3249,1306,2021-08-19,11434597
3250,1306,2020-06-21,11060414
3251,1307,2025-01-01,34245405
3252,1307,2026-03-02,33781601
3253,1307,2023-03-19,33815102
3254,1308,2021-06-02,35683614
3255,1308,2018-03-08,37141686
3256,1308,2023-03-30,39414723
3257,1309,2021-01-28,8154251
3258,1309,2022-06-16,8024646
3259,1309,2017-02-22,5561051
3260,1310,2025-06-18,19841650
3261,1310,2023-01-13,21382922
3262,1311,2018-12-04,9771243
3263,1311,2026-01-22,8948184
3264,1311,2021-12-19,11347542
3265,1312,2019-09-15,45433647
3266,1312,2018-09-08,45105415
3267,1313,2018-08-20,46229521
3268,1313,2020-04-26,46277224
3269,1313,2016-11-11,48327611
3270,1314,2024-07-01,26073296
3271,1314,2018-12-27,27658294
3272,1315,2021-02-01,7446433
3273,1315,2025-11-15,6030918
3274,1315,2024-10-17,6241306
3275,1316,2023-01-12,33535575
3276,1316,2020-10-21,35619078
3277,1317,2018-01-27,30182114
3278,1317,2019-08-23,27718285
3279,1317,2023-07-03,27151820
3280,1318,2018-02-25,25520872
3281,1318,2020-03-04,28282404
3282,1319,2026-02-22,42899387
3283,1319,2022-09-01,42096233
3284,1319,2022-08-25,46021075
3285,1320,2024-10-22,34693579
3286,1320,2020-09-30,30751506
3287,1320,2021-12-05,32018161
3288,1321,2025-09-23,15556243
3289,1321,2023-03-24,16554260
3290,1322,2018-06-28,23961610
3291,1322,2025-01-17,26739102
3292,1323,2016-09-12,44401640
3293,1323,2021-12-19,46610486
3294,1324,2025-01-17,28547096
3295,1324,2019-11-17,27085849
3296,1325,2026-04-13,33515464
3297,1325,2020-08-24,37337125
3298,1325,2021-10-14,35612879
3299,1326,2017-02-01,16281463
3300,1326,2025-04-15,16616730
3301,1327,2020-03-15,7045357
3302,1327,2022-10-01,7592274
3303,1327,2021-02-01,12175391
3304,1328,2021-03-23,8519998
3305,1328,2018-11-13,11002966
3306,1328,2024-07-14,11811900
3307,1329,2025-03-26,11175502
3308,1329,2025-06-30,15641251
3309,1329,2022-06-23,17407582
3310,1330,2026-01-29,42618265
3311,1330,2025-10-04,44966593
3312,1331,2025-02-23,12197061
3313,1331,2018-08-07,10952575
3314,1331,2019-05-26,9902452
3315,1332,2016-09-24,11422386
3316,1332,2023-11-05,10785664
3317,1332,2022-12-28,14915183
3318,1333,2022-10-26,20017944
3319,1333,2022-12-14,18183465
3320,1334,2019-10-23,17102675
3321,1334,2019-07-01,18208551
3322,1335,2022-10-10,3407013
3323,1335,2023-07-13,6130681
3324,1335,2018-11-21,5785621
3325,1336,2024-04-09,33794815
3326,1336,2023-11-19,39081821
3327,1336,2019-04-02,37924359
3328,1337,2018-11-01,31134665
3329,1337,2020-07-22,32885240
3330,1337,2023-07-10,35709262
3331,1338,2025-08-22,44644060
3332,1338,2020-06-27,45669569
3333,1339,2017-11-19,10747160
3334,1339,2019-06-08,7500421
3335,1339,2024-06-20,10328161
3336,1340,2022-04-07,24497426
3337,1340,2020-05-25,24899327
3338,1341,2020-10-19,21983372
3339,1341,2018-07-24,25015848
3340,1342,2025-07-13,5898251
3341,1342,2019-12-23,6325706
3342,1343,2022-05-01,26406220
3343,1343,2022-03-30,28571834
3344,1343,2024-06-22,27884855
3345,1344,2026-01-07,45656359
3346,1344,2017-01-11,44068722
3347,1345,2019-03-19,21591968
3348,1345,2018-10-03,17467661
3349,1345,2025-03-20,19900553
3350,1346,2016-10-10,42968379
3351,1346,2017-12-20,39793211
3352,1347,2024-03-15,12591379
3353,1347,2024-12-06,11684691
3354,1347,2017-11-05,16564823
3355,1348,2016-12-05,13913204
3356,1348,2023-08-17,12587948
3357,1349,2018-09-07,16936103
3358,1349,2026-01-25,15469103
3359,1350,2021-07-06,32265596
3360,1350,2022-08-24,35085969
3361,1350,2016-10-10,34032431
3362,1351,2018-09-29,10514683
3363,1351,2023-01-19,11205042
3364,1352,2026-03-12,25321066
3365,1352,2021-05-05,24429247
3366,1353,2021-01-08,12140879
3367,1353,2024-03-18,9498338
3368,1354,2020-04-08,27936252
3369,1354,2022-09-05,26345276
3370,1354,2020-02-08,31568327
3371,1355,2021-03-12,30273675
3372,1355,2018-02-05,30265445
3373,1356,2021-04-08,19107235
3374,1356,2020-09-01,15356633
3375,1356,2017-09-19,18192186
3376,1357,2016-12-29,19796992
3377,1357,2020-03-01,18761173
3378,1357,2019-08-23,21269035
3379,1358,2020-07-11,31139969
3380,1358,2018-07-30,29549328
3381,1358,2025-06-19,27100045
3382,1359,2023-10-23,21813397
3383,1359,2023-09-26,23107248
3384,1360,2024-06-12,14438275
3385,1360,2026-03-23,17181173
3386,1361,2017-04-28,43851354
3387,1361,2023-09-12,40963753
3388,1361,2023-08-27,44626481
3389,1362,2024-09-30,38205149
3390,1362,2020-11-04,38331732
3391,1363,2024-06-24,14175339
3392,1363,2024-09-03,17809645
3393,1364,2018-10-13,9631884
3394,1364,2017-05-09,5860687
3395,1364,2018-02-18,7605957
3396,1365,2017-10-28,4090876
3397,1365,2017-07-09,4810405
3398,1365,2021-06-30,6423554
3399,1366,2016-07-01,48881637
3400,1366,2025-11-07,49223311
3401,1367,2020-05-24,20803493
3402,1367,2025-02-19,22233470
3403,1368,2020-09-24,42207908
3404,1368,2020-09-03,42690947
3405,1369,2024-06-09,30740186
3406,1369,2025-12-18,33594220
3407,1369,2019-06-04,32617490
3408,1370,2023-03-07,44218316
3409,1370,2016-10-10,46537238
3410,1370,2017-12-01,43967081
3411,1371,2025-10-07,47849042
3412,1371,2024-01-29,46765855
3413,1372,2024-06-12,17638244
3414,1372,2024-07-25,21396697
3415,1373,2022-05-10,34074948
3416,1373,2020-03-30,36363600
3417,1373,2019-09-05,35401742
3418,1374,2021-04-12,25833656
3419,1374,2018-11-24,26148382
3420,1375,2018-09-27,32268783
3421,1375,2021-12-29,32413353
3422,1375,2020-01-28,32876891
3423,1376,2020-04-26,5170604
3424,1376,2018-09-05,5725649
3425,1376,2018-10-02,7624278
3426,1377,2020-12-16,45782483
3427,1377,2018-08-27,46226668
3428,1377,2022-08-07,44723935
3429,1378,2024-11-07,29737855
3430,1378,2024-08-02,29865401
3431,1378,2024-02-23,33178384
3432,1379,2019-07-24,29892975
3433,1379,2024-03-25,30928982
3434,1379,2024-03-26,31241022
3435,1380,2020-10-06,33216748
3436,1380,2022-08-20,37338107
3437,1380,2024-01-22,37349384
3438,1381,2022-03-29,31835049
3439,1381,2017-04-15,29801735
3440,1382,2019-04-12,19216987
3441,1382,2018-04-15,21609299
3442,1382,2025-05-04,20700109
3443,1383,2025-05-31,30949253
3444,1383,2022-05-01,30443041
3445,1383,2019-08-26,31891031
3446,1384,2018-01-22,31381705
3447,1384,2018-03-04,32307484
3448,1384,2021-04-09,33038683
3449,1385,2025-06-05,7374658
3450,1385,2021-09-24,7295630
3451,1385,2023-10-28,11311981
3452,1386,2017-01-24,46644304
3453,1386,2020-05-04,47318456
3454,1387,2022-11-29,32775873
3455,1387,2019-09-13,38814863
3456,1387,2025-07-06,38419001
3457,1388,2020-05-22,13841022
3458,1388,2026-05-20,15187623
3459,1388,2023-03-20,16552722
3460,1389,2025-07-24,6397830
3461,1389,2024-10-17,9511879
3462,1389,2025-09-10,8735010
3463,1390,2025-01-27,14371693
3464,1390,2021-07-16,13969874
3465,1391,2019-06-22,6592875
3466,1391,2016-09-28,9324769
3467,1392,2021-04-30,15912372
3468,1392,2024-05-02,16495617
3469,1392,2022-02-09,17726530
3470,1393,2026-06-22,20647659
3471,1393,2026-01-03,18119306
3472,1394,2020-09-01,26629205
3473,1394,2022-09-28,30730698
3474,1394,2025-01-11,28550621
3475,1395,2021-10-06,41152745
3476,1395,2024-01-30,41726202
3477,1395,2024-07-20,40658061
3478,1396,2017-06-04,11358648
3479,1396,2022-12-29,13887525
3480,1396,2026-04-11,14166643
3481,1397,2020-08-18,43746719
3482,1397,2019-06-30,42523940
3483,1398,2025-06-04,21316494
3484,1398,2022-04-06,18527384
3485,1398,2020-07-30,21463620
3486,1399,2018-09-12,41300437
3487,1399,2017-05-27,39501452
3488,1399,2019-01-11,41766312
3489,1400,2021-11-14,18363623
3490,1400,2021-10-03,22545347
3491,1400,2023-05-27,22818099
3492,1401,2017-11-08,19573376
3493,1401,2023-08-12,21591082
