price_history_id,property_id,change_date,new_price
2646,1279,2017-04-09,19446361
2647,1279,2025-06-28,23715256
2648,1280,2015-01-01,14213959
2649,1280,2017-02-22,13888634
2650,1281,2015-01-01,8829095
2651,1281,2016-09-02,9486661
2652,1282,2015-01-01,14680884
2653,1283,2015-01-01,19503399
2654,1283,2018-09-08,22412819
2655,1283,2021-11-12,20432386
2656,1284,2015-01-01,7796382
2657,1284,2020-05-26,8831972
2658,1284,2021-04-03,11004235
2659,1285,2015-01-01,17570995
2660,1285,2020-03-02,15994768
2661,1285,2020-03-21,14256186
2662,1285,2021-03-29,14825413
2663,1286,2015-01-01,6256443
2664,1286,2023-07-04,7478729
2665,1287,2015-01-01,15037420
2666,1287,2017-03-25,17262637
2667,1287,2020-10-06,18450667
2668,1287,2022-12-06,17340715
2669,1288,2015-01-01,10108466
2670,1289,2015-01-01,10617344
2671,1289,2015-09-26,10419961
2672,1290,2015-01-01,15400418
2673,1291,2015-01-01,1876918
2674,1291,2019-12-17,1671409
2675,1292,2015-01-01,19065703
2676,1293,2015-01-01,19975258
2677,1293,2021-10-25,22083969
2678,1294,2015-01-01,19333436
2679,1294,2016-11-25,17030158
2680,1294,2026-05-18,15130828
2681,1295,2015-01-01,8536439
2682,1295,2025-11-09,8963578
2683,1296,2015-01-01,4405979
2684,1296,2024-10-19,5122587
2685,1297,2015-01-01,7601304
2686,1297,2017-04-04,6729843
2687,1298,2015-01-01,9215572
2688,1299,2015-01-01,7986678
2689,1299,2023-04-09,8001180
2690,1300,2015-01-01,16821933
2691,1300,2015-12-13,19513546
2692,1301,2015-01-01,1136463
2693,1301,2017-01-10,1090490
2694,1301,2020-09-26,1194542
2695,1301,2025-08-24,1404551
2696,1302,2015-01-01,19585479
2697,1302,2016-11-15,16797282
2698,1302,2018-11-16,20299430
2699,1302,2026-05-30,20393598
2700,1303,2015-01-01,10230773
2701,1303,2019-06-01,9178331
2702,1304,2015-01-01,5109951
2703,1304,2015-04-25,5157436
2704,1304,2020-07-27,4789111
2705,1304,2021-08-31,5542368
2706,1305,2015-01-01,15831782
2707,1305,2023-02-04,15504474
2708,1306,2015-01-01,10327164
2709,1306,2024-05-22,11870724
2710,1306,2025-07-20,14798020
2711,1307,2015-01-01,6517951
2712,1307,2015-06-27,7371884
2713,1308,2015-01-01,12558584
2714,1308,2016-02-06,11705177
2715,1308,2023-04-02,13769711
2716,1309,2015-01-01,4653566
2717,1309,2018-03-10,5347973
2718,1310,2015-01-01,11085630
2719,1311,2015-01-01,14267811
2720,1311,2015-11-08,13624415
2721,1311,2018-07-29,16193873
2722,1312,2015-01-01,3681799
2723,1312,2017-02-16,3291288
2724,1312,2025-08-10,3642838
2725,1312,2026-04-30,4120072
2726,1313,2015-01-01,13860330
2727,1313,2017-11-20,14925673
2728,1313,2019-03-30,13214780
2729,1314,2015-01-01,14757250
2730,1314,2020-01-30,16511798
2731,1315,2015-01-01,14814155
2732,1315,2015-04-21,15855317
2733,1316,2015-01-01,8329993
2734,1316,2022-08-20,9079966
2735,1317,2015-01-01,2102648
2736,1318,2015-01-01,14073793
2737,1319,2015-01-01,12740841
2738,1319,2017-07-13,13740840
2739,1319,2022-05-27,12304034
2740,1320,2015-01-01,9284539
2741,1320,2023-02-07,8902419
2742,1321,2015-01-01,2137070
2743,1321,2023-01-01,1886010
2744,1321,2025-05-21,1773921
2745,1322,2015-01-01,10132689
2746,1322,2018-03-17,9485997
2747,1322,2018-12-31,11544996
2748,1322,2025-06-06,11749398
2749,1323,2015-01-01,17174282
2750,1323,2022-12-19,16007244
2751,1324,2015-01-01,10181565
2752,1324,2022-01-15,9063184
2753,1325,2015-01-01,2529762
2754,1325,2017-03-03,2702287
2755,1325,2022-05-17,3044240
2756,1326,2015-01-01,3973288
2757,1326,2016-04-18,4895112
2758,1326,2020-04-08,5854505
2759,1327,2015-01-01,17563266
2760,1327,2025-08-04,15193610
2761,1328,2015-01-01,9423685
2762,1328,2021-05-05,8353685
2763,1328,2024-04-28,8438747
2764,1328,2024-11-09,10465125
2765,1329,2015-01-01,3786292
2766,1329,2024-11-29,3290379
2767,1329,2025-02-25,3206869
2768,1330,2015-01-01,6420704
2769,1330,2017-05-18,5556868
2770,1330,2020-12-28,5900586
2771,1331,2015-01-01,14999885
2772,1331,2020-10-31,18304837
2773,1331,2025-10-28,18518625
2774,1332,2015-01-01,19263383
2775,1332,2019-03-11,22137400
2776,1332,2022-02-28,19457479
2777,1332,2023-05-24,21370884
2778,1333,2015-01-01,2327262
2779,1334,2015-01-01,5844570
2780,1335,2015-01-01,7730085
2781,1336,2015-01-01,12043656
2782,1336,2024-04-03,11495106
2783,1337,2015-01-01,6232355
2784,1337,2018-11-27,5819847
2785,1337,2021-12-29,5406595
2786,1337,2023-10-01,5515737
2787,1338,2015-01-01,17040876
2788,1338,2021-08-24,19060559
2789,1339,2015-01-01,17296161
2790,1339,2018-11-27,21123058
2791,1339,2023-07-18,18796896
2792,1340,2015-01-01,19238350
2793,1340,2020-07-13,16966974
2794,1341,2015-01-01,17124663
2795,1342,2015-01-01,3899451
2796,1342,2015-09-06,3495477
2797,1342,2021-07-18,4197236
2798,1343,2015-01-01,4280316
2799,1343,2023-01-09,4168063
2800,1344,2015-01-01,1544381
2801,1344,2017-02-15,1500183
2802,1344,2020-06-22,1553547
2803,1344,2024-04-11,1859553
2804,1345,2015-01-01,6421455
2805,1345,2017-07-31,6795837
2806,1345,2022-10-24,7959295
2807,1345,2023-07-03,7046411
2808,1346,2015-01-01,4087532
2809,1347,2015-01-01,18905238
2810,1347,2015-02-28,20848703
2811,1348,2015-01-01,11640573
2812,1349,2015-01-01,17259768
2813,1349,2020-07-13,15189168
2814,1349,2021-06-03,18557737
2815,1349,2025-01-10,17356136
2816,1350,2015-01-01,15634423
2817,1350,2015-10-21,16479159
2818,1351,2015-01-01,17470511
2819,1351,2020-01-01,20861092
2820,1352,2015-01-01,7292204
2821,1352,2024-05-01,6895047
2822,1353,2015-01-01,3673989
2823,1354,2015-01-01,17754299
2824,1354,2020-10-08,21984266
2825,1355,2015-01-01,13715479
2826,1356,2015-01-01,10605561
2827,1357,2015-01-01,6091944
2828,1358,2015-01-01,10528079
2829,1358,2018-06-02,9269489
2830,1358,2022-10-26,8759550
2831,1359,2015-01-01,12258029
2832,1360,2015-01-01,2724669
2833,1360,2018-04-09,3039051
2834,1361,2015-01-01,7225894
2835,1361,2023-04-02,7316997
2836,1362,2015-01-01,9498361
2837,1362,2016-12-05,9354499
2838,1362,2023-08-23,11686913
2839,1363,2015-01-01,6888814
2840,1363,2018-01-31,7224569
2841,1363,2022-02-10,7042185
2842,1364,2015-01-01,3518320
2843,1365,2015-01-01,13189793
2844,1366,2015-01-01,3181191
2845,1366,2017-11-12,3297679
2846,1366,2019-03-17,3519023
2847,1366,2022-06-01,3983233
2848,1367,2015-01-01,10258246
2849,1367,2024-12-22,12473622
2850,1368,2015-01-01,13042284
2851,1368,2015-06-23,14239612
2852,1369,2015-01-01,18001479
2853,1369,2022-04-27,22139213
2854,1370,2015-01-01,8412365
2855,1370,2016-07-25,7253563
2856,1370,2019-05-16,6472983
2857,1370,2024-08-14,8066395
2858,1371,2015-01-01,12433106
2859,1371,2020-04-03,12298172
2860,1372,2015-01-01,14485205
2861,1373,2015-01-01,13215882
2862,1373,2025-09-24,12799548
2863,1373,2025-10-09,11625289
2864,1374,2015-01-01,7181780
2865,1374,2015-01-03,8185537
2866,1375,2015-01-01,16290242
2867,1376,2015-01-01,14562947
2868,1377,2015-01-01,13134131
2869,1377,2016-12-24,11300030
2870,1378,2015-01-01,13844018
2871,1378,2022-10-10,14405591
2872,1378,2024-05-24,16067056
2873,1379,2015-01-01,3785122
2874,1380,2015-01-01,10209161
2875,1381,2015-01-01,8465266
2876,1382,2015-01-01,13686026
2877,1382,2019-03-27,16865130
2878,1383,2015-01-01,15125721
2879,1383,2022-08-31,14434033
2880,1383,2024-03-14,16815378
2881,1384,2015-01-01,18178235
2882,1384,2018-01-12,21326899
2883,1385,2015-01-01,1172741
2884,1386,2015-01-01,14819394
2885,1386,2022-03-08,16150205
2886,1387,2015-01-01,10124904
2887,1387,2015-09-18,11863175
2888,1387,2023-07-24,10559604
2889,1387,2024-02-18,9548313
2890,1388,2015-01-01,5721732
2891,1389,2015-01-01,14678257
2892,1390,2015-01-01,17827621
2893,1390,2019-03-23,16021430
2894,1390,2023-08-12,19194837
2895,1391,2015-01-01,6413597
2896,1392,2015-01-01,5792419
2897,1392,2023-06-24,5342883
2898,1393,2015-01-01,19658492
2899,1394,2015-01-01,1441944
2900,1394,2017-01-15,1497339
2901,1395,2015-01-01,6219212
2902,1395,2018-06-25,6176712
2903,1396,2015-01-01,10971043
2904,1397,2015-01-01,10157660
2905,1398,2015-01-01,19597369
2906,1399,2015-01-01,4886342
2907,1400,2015-01-01,4415164
2908,1400,2015-10-28,5405948
2909,1400,2019-11-08,5345464
2910,1401,2015-01-01,1996608
2911,1401,2019-09-07,2452387
2912,1401,2019-10-30,2392959
2913,1402,2015-01-01,11693274
2914,1402,2015-04-20,14353162
2915,1402,2022-05-26,17526046
2916,1402,2022-06-06,16051979
2917,1403,2015-01-01,18804404
2918,1403,2021-07-15,22930359
2919,1404,2015-01-01,1256885
2920,1404,2015-07-26,1287895
2921,1404,2018-01-16,1155324
2922,1405,2015-01-01,13058932
2923,1405,2018-08-05,14007138
2924,1405,2019-08-14,12135419
2925,1405,2020-07-20,14000248
2926,1406,2015-01-01,18588926
2927,1407,2015-01-01,5282409
2928,1407,2017-11-06,4526377
2929,1407,2018-01-22,3979206
2930,1407,2019-11-14,4806809
2931,1408,2015-01-01,4433513
2932,1408,2024-08-27,5382344
2933,1409,2015-01-01,12053781
2934,1410,2015-01-01,3590445
2935,1410,2024-08-31,4303632
2936,1411,2015-01-01,5236168
2937,1411,2017-04-12,5520049
2938,1411,2018-09-23,6693368
2939,1412,2015-01-01,9812635
2940,1413,2015-01-01,19645197
2941,1413,2023-03-17,20267024
2942,1414,2015-01-01,5324925
2943,1414,2015-04-09,4899540
2944,1415,2015-01-01,18110726
2945,1415,2018-09-03,22104781
2946,1416,2015-01-01,8491787
2947,1417,2015-01-01,8449520
2948,1417,2023-05-28,8864296
2949,1417,2024-10-03,10770923
2950,1418,2015-01-01,1836763
2951,1418,2016-08-10,1728279
2952,1419,2015-01-01,19733813
2953,1419,2019-09-06,17684722
2954,1420,2015-01-01,5895892
2955,1421,2015-01-01,15919400
2956,1422,2015-01-01,9037990
2957,1422,2015-10-09,9137398
2958,1422,2026-05-05,9870981
2959,1423,2015-01-01,11701732
2960,1423,2015-09-03,12532787
2961,1423,2018-06-04,15454538
2962,1424,2015-01-01,17541890
2963,1424,2022-08-22,19067027
2964,1424,2025-04-07,18541242
2965,1425,2015-01-01,1699806
2966,1425,2023-10-18,1634028
2967,1426,2015-01-01,1022236
2968,1426,2020-06-28,1115358
2969,1426,2024-07-20,1139862
2970,1427,2015-01-01,2638762
2971,1427,2018-12-17,2622175
2972,1428,2015-01-01,6141417
2973,1428,2025-03-17,7187920
2974,1429,2015-01-01,15399911
2975,1430,2015-01-01,3237328
2976,1430,2017-03-07,3254819
2977,1430,2023-02-28,3313898
2978,1431,2015-01-01,9072952
2979,1432,2015-01-01,10172722
2980,1432,2016-05-16,12283276
2981,1433,2015-01-01,3784828
2982,1433,2021-12-26,3434960
2983,1434,2015-01-01,14904100
2984,1435,2015-01-01,8471589
2985,1435,2018-11-05,9098956
2986,1436,2015-01-01,11027437
2987,1436,2024-09-04,11807460
2988,1437,2015-01-01,5698070
2989,1437,2019-09-20,6290710
2990,1438,2015-01-01,18180817
2991,1439,2015-01-01,17069574
2992,1439,2017-11-03,18714843
2993,1439,2025-06-12,17110823
2994,1440,2015-01-01,14346935
2995,1441,2015-01-01,11109748
2996,1441,2022-02-07,13164445
2997,1442,2015-01-01,7051543
2998,1442,2025-04-01,8465911
2999,1443,2015-01-01,1307032
3000,1443,2019-03-11,1464039
3001,1444,2015-01-01,9066092
3002,1444,2023-05-04,10973431
3003,1444,2025-11-17,10091645
3004,1445,2015-01-01,11116041
3005,1445,2023-07-30,12858112
3006,1446,2015-01-01,10190782
3007,1447,2015-01-01,5228497
3008,1447,2017-02-19,5950335
3009,1448,2015-01-01,12475884
3010,1449,2015-01-01,14365410
3011,1449,2026-05-17,14093203
3012,1450,2015-01-01,12342625
3013,1450,2016-11-15,11882435
3014,1451,2015-01-01,1966175
3015,1451,2024-11-12,2327240
3016,1452,2015-01-01,19894486
3017,1452,2019-08-12,17029252
3018,1452,2021-09-23,16365454
3019,1453,2015-01-01,13378988
3020,1453,2018-03-26,12652037
3021,1454,2015-01-01,8143568
3022,1455,2015-01-01,5845223
3023,1455,2021-04-19,5758566
3024,1456,2015-01-01,10768254
3025,1456,2015-09-16,13162758
3026,1457,2015-01-01,3770485
3027,1457,2020-01-11,4016049
3028,1458,2015-01-01,5674115
3029,1458,2022-03-08,5336754
3030,1459,2015-01-01,10379609
3031,1460,2015-01-01,5691629
3032,1460,2019-05-18,5731037
3033,1461,2015-01-01,4041570
3034,1461,2018-03-27,3595718
3035,1462,2015-01-01,10915025
3036,1462,2020-10-22,11898419
3037,1462,2022-03-13,14060220
3038,1462,2024-12-21,12099903
3039,1463,2015-01-01,3919667
3040,1463,2015-06-05,4180833
3041,1464,2015-01-01,6933546
3042,1464,2020-04-12,6889677
3043,1464,2023-06-16,6519668
3044,1464,2026-04-11,6000944
3045,1465,2015-01-01,14627132
3046,1465,2015-11-29,13661250
3047,1466,2015-01-01,1166237
3048,1466,2015-06-16,1451359
3049,1467,2015-01-01,12910187
3050,1467,2015-06-03,15988886
3051,1467,2015-10-17,14365118
3052,1468,2015-01-01,8738595
3053,1468,2016-07-20,9175915
3054,1469,2015-01-01,11135799
3055,1469,2026-06-21,13641892
3056,1470,2015-01-01,13022278
3057,1471,2015-01-01,6074227
3058,1472,2015-01-01,4195041
3059,1472,2026-02-16,3647586
3060,1473,2015-01-01,9031572
3061,1473,2021-01-03,8441436
3062,1474,2015-01-01,8572997
3063,1474,2015-02-08,8957799
3064,1475,2015-01-01,3073468
3065,1476,2015-01-01,1727422
3066,1477,2015-01-01,12461912
3067,1477,2019-06-30,12470799
3068,1478,2015-01-01,7180923
3069,1478,2022-05-06,7185441
3070,1478,2025-10-24,8171115
3071,1479,2015-01-01,10421177
3072,1479,2016-03-15,9124742
3073,1479,2023-06-24,10456815
3074,1480,2015-01-01,12874824
3075,1480,2020-07-14,12535466
3076,1480,2022-06-29,14300931
3077,1480,2023-03-22,15469987
3078,1481,2015-01-01,5785751
3079,1482,2015-01-01,10584980
3080,1482,2015-04-17,10454271
3081,1482,2017-12-09,12247393
3082,1483,2015-01-01,8287861
3083,1484,2015-01-01,8862904
3084,1485,2015-01-01,13920830
3085,1485,2015-10-19,14442711
3086,1486,2015-01-01,18933992
3087,1486,2015-08-18,18251336
3088,1486,2026-02-12,18264801
3089,1487,2015-01-01,15800596
3090,1487,2020-01-16,18726024
3091,1487,2023-04-19,19242397
3092,1488,2015-01-01,4968473
3093,1488,2023-01-06,6101246
3094,1489,2015-01-01,12836116
3095,1490,2015-01-01,4503421
3096,1490,2022-11-22,5034968
3097,1490,2023-05-26,6241416
3098,1490,2024-03-30,6373504
3099,1491,2015-01-01,15117026
3100,1491,2016-12-25,14905274
3101,1491,2025-07-12,14724030
3102,1492,2015-01-01,16801835
3103,1492,2015-05-09,19387071
3104,1493,2015-01-01,3244673
3105,1494,2015-01-01,6372768
3106,1494,2021-07-10,7510605
3107,1495,2015-01-01,11776078
3108,1495,2017-05-21,10268476
3109,1496,2015-01-01,3489037
3110,1496,2019-10-03,3837867
3111,1496,2023-03-07,3501485
3112,1497,2015-01-01,9251252
3113,1498,2015-01-01,4821084
3114,1498,2015-08-26,5305243
3115,1499,2015-01-01,15824315
3116,1500,2015-01-01,17033091
3117,1500,2018-01-15,15871419
3118,1501,2015-01-01,9256888
3119,1502,2015-01-01,7657954
3120,1502,2016-06-29,6886351
3121,1503,2015-01-01,12936510
3122,1503,2015-09-05,11366598
3123,1504,2015-01-01,5632507
3124,1504,2015-06-18,6219997
3125,1505,2015-01-01,10545695
3126,1505,2024-09-21,10514624
3127,1506,2015-01-01,8404464
3128,1506,2015-05-03,7425471
3129,1506,2017-05-17,7161323
3130,1506,2022-11-11,6523168
3131,1507,2015-01-01,11454522
3132,1508,2015-01-01,2343599
3133,1509,2015-01-01,9215507
3134,1509,2018-12-29,9074148
3135,1510,2015-01-01,9242919
3136,1510,2024-01-07,9845091
3137,1511,2015-01-01,5982922
3138,1511,2017-06-28,6767974
3139,1511,2019-03-08,5950807
3140,1512,2015-01-01,5805035
3141,1513,2015-01-01,12562173
3142,1513,2020-12-28,13825269
3143,1514,2015-01-01,13753999
3144,1514,2020-03-24,12839037
3145,1515,2015-01-01,17064109
3146,1515,2018-08-19,18158755
3147,1515,2019-06-11,17307869
3148,1516,2015-01-01,17471493
3149,1516,2015-03-06,16260407
3150,1517,2015-01-01,17674281
3151,1517,2019-12-10,19053756
3152,1518,2015-01-01,12436263
3153,1518,2019-02-08,15144134
3154,1518,2026-02-03,13717320
3155,1519,2015-01-01,4162424
3156,1520,2015-01-01,10220452
3157,1520,2016-04-30,8811394
3158,1521,2015-01-01,14013591
3159,1521,2016-05-01,12828979
3160,1521,2020-12-29,13100800
3161,1522,2015-01-01,10825983
3162,1523,2015-01-01,15935629
3163,1523,2015-10-29,19134383
3164,1523,2018-12-19,22934506
3165,1524,2015-01-01,13374882
3166,1525,2015-01-01,5848612
3167,1525,2019-08-17,7295378
3168,1526,2015-01-01,11600605
3169,1526,2016-05-19,10884185
3170,1526,2021-07-03,12768448
3171,1526,2023-04-03,12124443
3172,1527,2015-01-01,13261843
3173,1527,2025-09-08,12938335
3174,1528,2015-01-01,13948751
3175,1528,2020-06-10,17309997
3176,1529,2015-01-01,9730115
3177,1529,2022-11-12,10260637
3178,1530,2015-01-01,15289506
3179,1531,2015-01-01,10351018
3180,1531,2015-09-30,11190511
3181,1531,2023-12-07,12681793
3182,1532,2015-01-01,5037059
3183,1533,2015-01-01,14649808
3184,1533,2021-03-12,14297634
3185,1534,2015-01-01,14867232
3186,1534,2016-04-26,18409764
3187,1535,2015-01-01,15052819
3188,1535,2026-01-25,16009166
3189,1536,2015-01-01,12200564
3190,1536,2015-11-29,11068324
3191,1536,2016-05-26,12383983
3192,1537,2015-01-01,15149951
3193,1537,2016-12-30,17426648
3194,1537,2023-02-20,20917665
3195,1538,2015-01-01,17515156
3196,1539,2015-01-01,8765000
3197,1539,2023-04-27,9911999
3198,1539,2024-09-15,10859145
3199,1540,2015-01-01,8231344
3200,1541,2015-01-01,10035902
3201,1541,2017-12-09,8823361
3202,1541,2023-08-16,9531093
3203,1542,2015-01-01,11105312
3204,1542,2022-01-27,12915835
3205,1543,2015-01-01,13457016
3206,1543,2015-05-30,12439915
3207,1543,2016-03-16,14492113
3208,1543,2018-01-08,14015075
3209,1544,2015-01-01,17556686
3210,1544,2024-10-31,21833255
3211,1545,2015-01-01,1209794
3212,1546,2015-01-01,12572551
3213,1546,2015-02-13,14322849
3214,1546,2017-12-03,14830685
3215,1546,2026-01-20,17809995
3216,1547,2015-01-01,13535275
3217,1548,2015-01-01,18439996
3218,1549,2015-01-01,2742802
3219,1549,2023-01-02,2554768
3220,1550,2015-01-01,18773775
3221,1551,2015-01-01,10818192
3222,1551,2020-09-21,12140756
3223,1552,2015-01-01,5832451
3224,1552,2018-12-28,5408006
3225,1552,2025-11-13,5992303
3226,1553,2015-01-01,6236504
3227,1553,2016-05-24,7612189
3228,1554,2015-01-01,10050509
3229,1554,2023-01-07,11428505
3230,1555,2015-01-01,14244186
3231,1555,2020-09-12,16471619
3232,1556,2015-01-01,15940682
3233,1557,2015-01-01,7614597
3234,1557,2020-09-23,7141607
3235,1558,2015-01-01,5718584
3236,1558,2015-11-08,6653740
3237,1558,2016-09-02,7806199
3238,1559,2015-01-01,15305546
3239,1560,2015-01-01,4785736
3240,1561,2015-01-01,5641191
3241,1561,2018-09-11,6657601
3242,1561,2020-01-13,5731040
3243,1562,2015-01-01,2644514
3244,1562,2015-05-14,3009500
3245,1562,2022-06-08,3181634
3246,1563,2015-01-01,17890622
3247,1563,2018-07-07,16112295
3248,1563,2023-07-31,18961636
3249,1563,2024-05-03,21982109
3250,1564,2015-01-01,19224655
3251,1565,2015-01-01,8130862
3252,1565,2018-06-13,8379207
3253,1566,2015-01-01,13785099
3254,1567,2015-01-01,18096278
3255,1568,2015-01-01,19128028
3256,1568,2015-03-25,20074982
3257,1569,2015-01-01,3878767
3258,1569,2020-12-09,3888371
3259,1570,2015-01-01,12259799
3260,1570,2023-04-03,11662474
3261,1571,2015-01-01,10597919
3262,1571,2015-05-25,12724743
3263,1571,2021-12-30,13866885
3264,1572,2015-01-01,1806206
3265,1572,2022-09-26,1802934
3266,1573,2015-01-01,15069591
3267,1574,2015-01-01,2744782
3268,1575,2015-01-01,7301429
3269,1576,2015-01-01,13401422
3270,1576,2016-06-21,11892859
3271,1576,2023-10-15,12791604
3272,1577,2015-01-01,8219201
3273,1577,2017-08-22,9698230
3274,1578,2015-01-01,1030682
3275,1579,2015-01-01,12133437
3276,1580,2015-01-01,4681741
3277,1580,2017-09-11,5453447
3278,1581,2015-01-01,18803858
3279,1581,2015-06-13,22711877
3280,1581,2022-09-17,25140065
3281,1582,2015-01-01,19149369
3282,1582,2021-09-06,17937115
3283,1582,2025-08-03,19005612
3284,1583,2015-01-01,18098368
3285,1583,2022-07-07,20866202
3286,1584,2015-01-01,2198642
3287,1585,2015-01-01,3286322
3288,1586,2015-01-01,3061444
3289,1587,2015-01-01,3143268
3290,1587,2021-08-07,3155793
3291,1588,2015-01-01,18078239
3292,1588,2023-12-22,20335152
3293,1589,2015-01-01,12078758
3294,1590,2015-01-01,4457040
3295,1591,2015-01-01,8289414
3296,1591,2024-07-23,8564892
3297,1592,2015-01-01,12820005
3298,1592,2021-10-11,11907656
3299,1593,2015-01-01,1403399
3300,1594,2015-01-01,14533035
3301,1594,2016-02-17,14200293
3302,1595,2015-01-01,10456720
3303,1595,2023-11-14,10925424
3304,1596,2015-01-01,16126437
3305,1596,2024-08-10,13940283
3306,1597,2015-01-01,2248284
3307,1598,2015-01-01,16521933
3308,1598,2015-04-18,18385990
3309,1598,2023-11-12,18605139
3310,1599,2015-01-01,18687053
3311,1599,2021-10-29,20711518
3312,1600,2015-01-01,7852014
3313,1600,2022-11-02,6997183
3314,1601,2015-01-01,4134280
3315,1602,2015-01-01,18312640
3316,1602,2016-04-23,18673715
3317,1602,2024-07-29,21839530
3318,1602,2024-11-19,27105180
3319,1603,2015-01-01,4785703
3320,1604,2015-01-01,16771348
3321,1604,2020-03-07,16840983
3322,1604,2023-02-12,16714661
3323,1605,2015-01-01,18492471
3324,1606,2015-01-01,7684251
3325,1607,2015-01-01,3203616
3326,1607,2026-05-28,2776489
3327,1608,2015-01-01,11765858
3328,1608,2021-09-27,11567436
3329,1608,2022-08-05,14362317
3330,1609,2015-01-01,7958496
3331,1609,2024-09-12,7578345
3332,1610,2015-01-01,19089815
3333,1611,2015-01-01,12669476
3334,1611,2022-05-18,12997522
3335,1612,2015-01-01,6031526
3336,1612,2020-12-04,5722503
3337,1613,2015-01-01,9033448
3338,1613,2020-02-19,9768779
3339,1613,2023-05-30,10621659
3340,1613,2025-04-24,12262002
3341,1614,2015-01-01,6472542
3342,1615,2015-01-01,14015640
3343,1615,2018-11-06,12709529
3344,1616,2015-01-01,16707654
3345,1616,2021-10-13,18882316
3346,1616,2022-02-22,18581340
3347,1616,2025-05-16,16116074
3348,1617,2015-01-01,12081380
3349,1617,2024-03-08,11562772
3350,1618,2015-01-01,15271451
3351,1618,2018-01-14,15942645
3352,1619,2015-01-01,7979908
3353,1620,2015-01-01,7791207
3354,1621,2015-01-01,18295244
3355,1621,2017-03-14,16704218
3356,1622,2015-01-01,16503016
3357,1623,2015-01-01,13893245
3358,1623,2023-02-13,14922321
3359,1624,2015-01-01,8448364
3360,1625,2015-01-01,3336474
3361,1625,2024-06-02,3918363
3362,1626,2015-01-01,3054538
3363,1627,2015-01-01,5220541
3364,1627,2016-09-14,5211387
3365,1627,2019-11-22,5054678
3366,1628,2015-01-01,4573390
3367,1628,2020-07-01,3895463
3368,1628,2021-02-09,4159370
3369,1628,2022-05-26,4896717
3370,1629,2015-01-01,1256827
3371,1629,2023-02-22,1351995
3372,1630,2015-01-01,16834382
3373,1631,2015-01-01,1267521
3374,1631,2022-03-05,1465520
3375,1632,2015-01-01,8508149
3376,1632,2024-10-20,9665340
3377,1633,2015-01-01,6600812
3378,1633,2021-04-18,7705413
3379,1633,2024-08-20,7995576
3380,1633,2025-04-05,9738144
3381,1634,2015-01-01,4890758
3382,1635,2015-01-01,17819584
3383,1636,2015-01-01,11705186
3384,1637,2015-01-01,17130671
3385,1637,2025-01-30,20875721
3386,1638,2015-01-01,7657854
3387,1639,2015-01-01,3062876
3388,1640,2015-01-01,3783145
3389,1641,2015-01-01,2612288
3390,1641,2015-06-07,2968946
3391,1641,2015-10-21,2854532
3392,1642,2015-01-01,7491511
3393,1643,2015-01-01,10739757
3394,1643,2023-10-16,12945479
3395,1644,2015-01-01,2739094
3396,1644,2021-06-28,3049868
3397,1645,2015-01-01,16000014
3398,1645,2020-05-16,14201200
3399,1645,2023-01-07,15587484
3400,1645,2023-05-16,19034934
3401,1646,2015-01-01,15334224
3402,1646,2017-03-03,17191846
3403,1646,2023-06-12,18619210
3404,1646,2024-05-26,19362017
3405,1647,2015-01-01,13623117
3406,1647,2020-08-26,14903220
3407,1648,2015-01-01,12739588
3408,1648,2020-09-16,12880415
3409,1648,2020-12-05,13293922
3410,1649,2015-01-01,10931965
3411,1650,2015-01-01,13671081
3412,1650,2022-08-11,12902923
3413,1651,2015-01-01,10649317
3414,1651,2020-03-24,9120406
3415,1651,2020-10-28,9995940
3416,1652,2015-01-01,13302581
3417,1653,2015-01-01,10447214
3418,1653,2015-01-13,13002241
3419,1653,2015-02-18,13027527
3420,1653,2022-12-06,14787006
3421,1654,2015-01-01,7585951
3422,1654,2016-07-18,8341945
3423,1654,2026-01-09,10284577
3424,1655,2015-01-01,7116938
3425,1656,2015-01-01,3960960
3426,1656,2020-10-10,4571326
3427,1657,2015-01-01,9183162
3428,1657,2015-12-15,10389537
3429,1657,2022-04-07,10737190
3430,1657,2024-02-03,10680694
3431,1658,2015-01-01,10546702
3432,1658,2022-12-21,9990876
3433,1659,2015-01-01,2680031
3434,1659,2017-03-11,2636694
3435,1659,2025-03-03,3072898
3436,1660,2015-01-01,4834915
3437,1661,2015-01-01,12031120
3438,1662,2015-01-01,4227356
3439,1663,2015-01-01,14319949
3440,1663,2023-09-29,17381728
3441,1663,2026-05-26,17688056
3442,1664,2015-01-01,2031127
3443,1664,2020-03-19,1835773
3444,1665,2015-01-01,12698721
3445,1665,2017-01-17,14439806
3446,1666,2015-01-01,9779657
3447,1666,2021-06-13,11871467
3448,1666,2022-09-16,12929800
3449,1667,2015-01-01,19666518
3450,1667,2019-06-03,18315885
3451,1667,2024-01-30,17903004
3452,1667,2024-07-04,18852580
3453,1668,2015-01-01,7946304
3454,1668,2019-06-12,9597326
3455,1669,2015-01-01,7271023
3456,1670,2015-01-01,14519740
3457,1670,2016-11-18,12871979
3458,1671,2015-01-01,9460720
3459,1671,2015-12-12,11713503
3460,1672,2015-01-01,17956976
3461,1672,2021-10-07,22338127
3462,1672,2024-06-24,22448375
3463,1672,2025-07-10,21627942
3464,1673,2015-01-01,9055249
3465,1673,2023-06-02,7780073
3466,1673,2026-02-05,7259332
3467,1674,2015-01-01,17604584
